locus_tag	ftype	length_bp	gene	EC_number	COG	product
HNMCCAHI_05622	CDS	585	hdfR_4			HTH-type transcriptional regulator HdfR
HNMCCAHI_05623	CDS	324				hypothetical protein
HNMCCAHI_05624	CDS	168				hypothetical protein
HNMCCAHI_05625	CDS	636				hypothetical protein
HNMCCAHI_05626	CDS	768				hypothetical protein
HNMCCAHI_05627	CDS	714				hypothetical protein
HNMCCAHI_05628	CDS	468	asnC_3		COG1522	Regulatory protein AsnC
HNMCCAHI_05629	CDS	699	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
HNMCCAHI_05630	CDS	360				hypothetical protein
HNMCCAHI_05631	CDS	1275				L-lactate transporter
HNMCCAHI_05632	CDS	444				hypothetical protein
HNMCCAHI_05633	CDS	963				hypothetical protein
HNMCCAHI_05634	CDS	558	dps	1.16.-.-	COG0783	DNA protection during starvation protein
HNMCCAHI_05635	CDS	843	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
HNMCCAHI_05636	CDS	1065	btuC_3			Vitamin B12 import system permease protein BtuC
HNMCCAHI_05637	CDS	1002	btuF_3			Vitamin B12-binding protein
HNMCCAHI_05638	CDS	726	hsdA	1.1.1.50		3-alpha-hydroxysteroid dehydrogenase/carbonyl reductase
HNMCCAHI_05639	CDS	1632				PTS system EIIBC component
HNMCCAHI_05640	CDS	966	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
HNMCCAHI_05641	CDS	924	murR		COG1737	HTH-type transcriptional regulator MurR
HNMCCAHI_05642	CDS	396				hypothetical protein
HNMCCAHI_05643	CDS	780	dasR_3		COG2188	HTH-type transcriptional repressor DasR
HNMCCAHI_05644	CDS	345				hypothetical protein
HNMCCAHI_05645	CDS	696	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HNMCCAHI_05646	CDS	813				hypothetical protein
HNMCCAHI_05647	CDS	468				hypothetical protein
HNMCCAHI_05648	CDS	831				hypothetical protein
HNMCCAHI_05649	CDS	483				hypothetical protein
HNMCCAHI_05650	CDS	342				hypothetical protein
HNMCCAHI_05651	CDS	864				hypothetical protein
HNMCCAHI_05652	CDS	507				hypothetical protein
HNMCCAHI_05653	CDS	1338				hypothetical protein
HNMCCAHI_05654	tRNA	72				tRNA-Gln(ttg)
HNMCCAHI_05655	CDS	1389	glmU		COG1207	Bifunctional protein GlmU
HNMCCAHI_05656	CDS	975	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
HNMCCAHI_05657	CDS	594				hypothetical protein
HNMCCAHI_05658	CDS	1116				hypothetical protein
HNMCCAHI_05659	CDS	444				hypothetical protein
HNMCCAHI_05660	CDS	384				hypothetical protein
HNMCCAHI_05661	CDS	465				hypothetical protein
HNMCCAHI_05662	CDS	591	rplY		COG1825	50S ribosomal protein L25
HNMCCAHI_05663	CDS	588	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
HNMCCAHI_05664	CDS	531				hypothetical protein
HNMCCAHI_05665	CDS	642				hypothetical protein
HNMCCAHI_05666	CDS	723	tam_7	2.1.1.144		Trans-aconitate 2-methyltransferase
HNMCCAHI_05667	CDS	222				hypothetical protein
HNMCCAHI_05668	CDS	768				hypothetical protein
HNMCCAHI_05669	CDS	906				hypothetical protein
HNMCCAHI_05670	CDS	624				hypothetical protein
HNMCCAHI_05671	CDS	1455	ahcY_2	3.3.1.1	COG0499	Adenosylhomocysteinase
HNMCCAHI_05672	CDS	972	mamB_2			Magnetosome protein MamB
HNMCCAHI_05673	CDS	579	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
HNMCCAHI_05674	CDS	993				hypothetical protein
HNMCCAHI_05675	CDS	183				hypothetical protein
HNMCCAHI_05676	CDS	510				hypothetical protein
HNMCCAHI_05677	CDS	627				hypothetical protein
HNMCCAHI_05678	CDS	936				hypothetical protein
HNMCCAHI_05679	CDS	567				hypothetical protein
HNMCCAHI_05680	CDS	1695				hypothetical protein
HNMCCAHI_05681	CDS	531				hypothetical protein
HNMCCAHI_05682	CDS	393				hypothetical protein
HNMCCAHI_05683	CDS	1455	efpA_3			putative MFS-type transporter EfpA
HNMCCAHI_05684	CDS	552				hypothetical protein
HNMCCAHI_05685	CDS	438				hypothetical protein
HNMCCAHI_05686	CDS	723	gph_5	3.1.3.18		Phosphoglycolate phosphatase
HNMCCAHI_05687	CDS	246				putative protein
HNMCCAHI_05688	CDS	1530				hypothetical protein
HNMCCAHI_05689	CDS	660				hypothetical protein
HNMCCAHI_05690	CDS	1398				Nucleobase transporter PlUacP
HNMCCAHI_05691	CDS	342				hypothetical protein
HNMCCAHI_05692	CDS	1077	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
HNMCCAHI_05693	rRNA	1517				16S ribosomal RNA
HNMCCAHI_05694	rRNA	3115				23S ribosomal RNA
HNMCCAHI_05695	rRNA	111				5S ribosomal RNA
HNMCCAHI_05696	CDS	654	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
HNMCCAHI_05697	CDS	1236	ybjJ_5			Inner membrane protein YbjJ
HNMCCAHI_05698	CDS	1173	acuC			Acetoin utilization protein AcuC
HNMCCAHI_05699	CDS	852		3.1.3.-		putative phosphatase
HNMCCAHI_05700	CDS	210				hypothetical protein
HNMCCAHI_05701	CDS	99				hypothetical protein
HNMCCAHI_05702	CDS	1008			COG0451	putative protein
HNMCCAHI_05703	CDS	984			COG0204	putative protein
HNMCCAHI_05704	CDS	204	cspA		COG1278	putative cold shock protein A
HNMCCAHI_05705	CDS	279	cysO_1		COG1977	Sulfur carrier protein CysO
HNMCCAHI_05706	CDS	1332				hypothetical protein
HNMCCAHI_05707	CDS	1023	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
HNMCCAHI_05708	CDS	1452	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
HNMCCAHI_05709	CDS	858				hypothetical protein
HNMCCAHI_05710	CDS	306				hypothetical protein
HNMCCAHI_05711	CDS	441				hypothetical protein
HNMCCAHI_05712	CDS	777	gvpA_4			Gas vesicle structural protein
HNMCCAHI_05713	CDS	927				hypothetical protein
HNMCCAHI_05714	CDS	315				hypothetical protein
HNMCCAHI_05715	CDS	2187	ligA	6.5.1.2	COG0272	DNA ligase A
HNMCCAHI_05716	CDS	1014				hypothetical protein
HNMCCAHI_05717	CDS	699		1.-.-.-		putative oxidoreductase
HNMCCAHI_05718	CDS	549	yvdD		COG1611	LOG family protein YvdD
HNMCCAHI_05719	CDS	393				hypothetical protein
HNMCCAHI_05720	CDS	312				hypothetical protein
HNMCCAHI_05721	CDS	1410				hypothetical protein
HNMCCAHI_05722	CDS	1665	ettA_4		COG0488	Energy-dependent translational throttle protein EttA
HNMCCAHI_05723	CDS	471				hypothetical protein
HNMCCAHI_05724	CDS	714				hypothetical protein
HNMCCAHI_05725	CDS	621				hypothetical protein
HNMCCAHI_05726	CDS	975	btuD_18	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HNMCCAHI_05727	CDS	2742				hypothetical protein
HNMCCAHI_05728	CDS	2136				hypothetical protein
HNMCCAHI_05729	CDS	879				hypothetical protein
HNMCCAHI_05730	CDS	1134				hypothetical protein
HNMCCAHI_05731	CDS	2289				hypothetical protein
HNMCCAHI_05732	CDS	756				hypothetical protein
HNMCCAHI_05733	CDS	1557	aceB_3	2.3.3.9		Malate synthase
HNMCCAHI_05734	CDS	384				hypothetical protein
HNMCCAHI_05735	CDS	726				hypothetical protein
HNMCCAHI_05736	CDS	618				hypothetical protein
HNMCCAHI_05737	CDS	1623	groL2			60 kDa chaperonin 2
HNMCCAHI_05738	CDS	486				hypothetical protein
HNMCCAHI_05739	CDS	243				hypothetical protein
HNMCCAHI_05740	CDS	264				hypothetical protein
HNMCCAHI_05741	CDS	246				hypothetical protein
HNMCCAHI_05742	CDS	1470				hypothetical protein
HNMCCAHI_05743	CDS	1878	dppA_4		COG0747	Periplasmic dipeptide transport protein
HNMCCAHI_05744	CDS	189				hypothetical protein
HNMCCAHI_05745	CDS	1032	panC	6.3.2.1	COG0414	Pantothenate synthetase
HNMCCAHI_05746	CDS	1749	nadB	1.4.3.16	COG0029	L-aspartate oxidase
HNMCCAHI_05747	CDS	1461				hypothetical protein
HNMCCAHI_05748	CDS	1860				hypothetical protein
HNMCCAHI_05749	CDS	990	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HNMCCAHI_05750	CDS	1263	aspC	2.6.1.1	COG0436	putative aspartate aminotransferase
HNMCCAHI_05751	CDS	633	inhA_3	4.2.1.103		Isonitrile hydratase
HNMCCAHI_05752	CDS	1362				hypothetical protein
HNMCCAHI_05753	CDS	648				hypothetical protein
HNMCCAHI_05754	CDS	780				hypothetical protein
HNMCCAHI_05755	CDS	1023	ccpA_3		COG1609	Catabolite control protein A
HNMCCAHI_05756	CDS	570				hypothetical protein
HNMCCAHI_05757	CDS	546				hypothetical protein
HNMCCAHI_05758	CDS	1041				hypothetical protein
HNMCCAHI_05759	CDS	690	liaR_8		COG2197	Transcriptional regulatory protein LiaR
HNMCCAHI_05760	CDS	1077				hypothetical protein
HNMCCAHI_05761	CDS	930	bcrA_2			Bacitracin transport ATP-binding protein BcrA
HNMCCAHI_05762	CDS	93				hypothetical protein
HNMCCAHI_05763	CDS	576				hypothetical protein
HNMCCAHI_05764	CDS	1455	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
HNMCCAHI_05765	CDS	1620	lnt_2	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
HNMCCAHI_05766	CDS	540	rppH	3.6.1.-		RNA pyrophosphohydrolase
HNMCCAHI_05767	CDS	801	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
HNMCCAHI_05768	CDS	210				hypothetical protein
HNMCCAHI_05769	CDS	2238				hypothetical protein
HNMCCAHI_05770	CDS	96				hypothetical protein
HNMCCAHI_05771	CDS	903	hcaR_2			Hca operon transcriptional activator HcaR
HNMCCAHI_05772	CDS	492				hypothetical protein
HNMCCAHI_05773	CDS	510				hypothetical protein
HNMCCAHI_05774	CDS	669	gph_6	3.1.3.18		Phosphoglycolate phosphatase
HNMCCAHI_05775	CDS	4926	gdh_2	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
HNMCCAHI_05776	CDS	156				hypothetical protein
HNMCCAHI_05777	CDS	1377				hypothetical protein
HNMCCAHI_05778	CDS	1638	ettA_5		COG0488	Energy-dependent translational throttle protein EttA
HNMCCAHI_05779	CDS	705				hypothetical protein
HNMCCAHI_05780	CDS	1542	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
HNMCCAHI_05781	CDS	1182				hypothetical protein
HNMCCAHI_05782	CDS	789	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
HNMCCAHI_05783	CDS	885	dppB_4		COG0601	Dipeptide transport system permease protein DppB
HNMCCAHI_05784	CDS	945	gsiD_4		COG1173	Glutathione transport system permease protein GsiD
HNMCCAHI_05785	CDS	1122	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
HNMCCAHI_05786	CDS	1131	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
HNMCCAHI_05787	CDS	204				hypothetical protein
HNMCCAHI_05788	CDS	924				hypothetical protein
HNMCCAHI_05789	CDS	579				hypothetical protein
HNMCCAHI_05790	CDS	429				hypothetical protein
HNMCCAHI_05791	CDS	420			COG2018	Serine protease inhibitor
HNMCCAHI_05792	CDS	786				hypothetical protein
HNMCCAHI_05793	CDS	480		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
HNMCCAHI_05794	CDS	1032				hypothetical protein
HNMCCAHI_05795	CDS	249				hypothetical protein
HNMCCAHI_05796	CDS	450				hypothetical protein
HNMCCAHI_05797	tRNA	74				tRNA-Arg(acg)
HNMCCAHI_05798	tRNA	93				tRNA-Ser(gct)
HNMCCAHI_05799	CDS	510	sti			subtilase-type protease inhibitor
HNMCCAHI_05800	CDS	1755				hypothetical protein
HNMCCAHI_05801	CDS	198				hypothetical protein
HNMCCAHI_05802	CDS	885	mmgB_2	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
HNMCCAHI_05803	CDS	795	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
HNMCCAHI_05804	CDS	1197				hypothetical protein
HNMCCAHI_05805	CDS	849				hypothetical protein
HNMCCAHI_05806	CDS	546	cysC_2	2.7.1.25		putative adenylyl-sulfate kinase
HNMCCAHI_05807	CDS	2229	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
HNMCCAHI_05808	CDS	2949				hypothetical protein
HNMCCAHI_05809	CDS	1683	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HNMCCAHI_05810	CDS	666				hypothetical protein
HNMCCAHI_05811	CDS	861	paaC_2		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
HNMCCAHI_05812	CDS	321	paaB_2		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
HNMCCAHI_05813	CDS	1167	xylA	5.3.1.5		Xylose isomerase
HNMCCAHI_05814	CDS	771				55.5 kDa and 49.5 kDa sporulation proteins
HNMCCAHI_05815	CDS	345				hypothetical protein
HNMCCAHI_05816	CDS	351	qacA_6		COG0477	Antiseptic resistance protein
HNMCCAHI_05817	CDS	705		5.4.2.8	COG1109	putative phosphomannomutase
HNMCCAHI_05818	CDS	777				hypothetical protein
HNMCCAHI_05819	CDS	1335	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
HNMCCAHI_05820	CDS	1143	RBKS_2	2.7.1.15		Ribokinase
HNMCCAHI_05821	CDS	678				hypothetical protein
HNMCCAHI_05822	CDS	1800	pknD_10	2.7.11.1		Serine/threonine-protein kinase PknD
HNMCCAHI_05823	CDS	939			COG1702	PhoH-like protein
HNMCCAHI_05824	CDS	498	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HNMCCAHI_05825	CDS	1326				hypothetical protein
HNMCCAHI_05826	CDS	387	yjbR		COG2315	putative protein YjbR
HNMCCAHI_05827	CDS	387				hypothetical protein
HNMCCAHI_05828	CDS	942	era		COG1159	GTPase Era
HNMCCAHI_05829	CDS	267				hypothetical protein
HNMCCAHI_05830	CDS	1140	prtS	3.4.24.-		Protease PrtS
HNMCCAHI_05831	CDS	1794	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
HNMCCAHI_05832	CDS	702				hypothetical protein
HNMCCAHI_05833	CDS	747	recO			DNA repair protein RecO
HNMCCAHI_05834	CDS	831		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
HNMCCAHI_05835	CDS	405	rpsK		COG0100	30S ribosomal protein S11
HNMCCAHI_05836	CDS	381	rpsM		COG0099	30S ribosomal protein S13
HNMCCAHI_05837	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
HNMCCAHI_05838	CDS	222	infA		COG0361	Translation initiation factor IF-1
HNMCCAHI_05839	CDS	837	map-1	3.4.11.18	COG0024	Methionine aminopeptidase 1
HNMCCAHI_05840	CDS	378				hypothetical protein
HNMCCAHI_05841	CDS	663	adk	2.7.4.3		Adenylate kinase
HNMCCAHI_05842	CDS	1314	secY		COG0201	Protein translocase subunit SecY
HNMCCAHI_05843	CDS	456	rplO		COG0200	50S ribosomal protein L15
HNMCCAHI_05844	CDS	183	rpmD		COG1841	50S ribosomal protein L30
HNMCCAHI_05845	CDS	603	rpsE		COG0098	30S ribosomal protein S5
HNMCCAHI_05846	CDS	384	rplR		COG0256	50S ribosomal protein L18
HNMCCAHI_05847	CDS	540	rplF		COG0097	50S ribosomal protein L6
HNMCCAHI_05848	CDS	399	rpsH		COG0096	30S ribosomal protein S8
HNMCCAHI_05849	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
HNMCCAHI_05850	CDS	558	rplE		COG0094	50S ribosomal protein L5
HNMCCAHI_05851	CDS	324	rplX		COG0198	50S ribosomal protein L24
HNMCCAHI_05852	CDS	369	rplN		COG0093	50S ribosomal protein L14
HNMCCAHI_05853	CDS	288	rpsQ		COG0186	30S ribosomal protein S17
HNMCCAHI_05854	CDS	225	rpmC		COG0255	50S ribosomal protein L29
HNMCCAHI_05855	CDS	420	rplP		COG0197	50S ribosomal protein L16
HNMCCAHI_05856	CDS	831	rpsC		COG0092	30S ribosomal protein S3
HNMCCAHI_05857	CDS	372	rplV		COG0091	50S ribosomal protein L22
HNMCCAHI_05858	CDS	282	rpsS		COG0185	30S ribosomal protein S19
HNMCCAHI_05859	CDS	837	rplB			50S ribosomal protein L2
HNMCCAHI_05860	CDS	417				hypothetical protein
HNMCCAHI_05861	CDS	654	rplD		COG0088	50S ribosomal protein L4
HNMCCAHI_05862	CDS	645	rplC		COG0087	50S ribosomal protein L3
HNMCCAHI_05863	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
HNMCCAHI_05864	CDS	828				hypothetical protein
HNMCCAHI_05865	CDS	1005	ccpA_4		COG1609	Catabolite control protein A
HNMCCAHI_05866	CDS	846				hypothetical protein
HNMCCAHI_05867	CDS	213				hypothetical protein
HNMCCAHI_05868	CDS	723	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
HNMCCAHI_05869	CDS	2211	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
HNMCCAHI_05870	CDS	612				hypothetical protein
HNMCCAHI_05871	CDS	318				hypothetical protein
HNMCCAHI_05872	CDS	2541	fbiC		COG1060	FO synthase
HNMCCAHI_05873	CDS	201				hypothetical protein
HNMCCAHI_05874	CDS	1059				hypothetical protein
HNMCCAHI_05875	CDS	747				hypothetical protein
HNMCCAHI_05876	CDS	1818				hypothetical protein
HNMCCAHI_05877	CDS	4611	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
HNMCCAHI_05878	CDS	1461	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
HNMCCAHI_05879	CDS	942				hypothetical protein
HNMCCAHI_05880	CDS	159				hypothetical protein
HNMCCAHI_05881	CDS	204	scoF_2		COG1278	Cold shock protein ScoF
HNMCCAHI_05882	CDS	1293				hypothetical protein
HNMCCAHI_05883	CDS	372				hypothetical protein
HNMCCAHI_05884	CDS	660				hypothetical protein
HNMCCAHI_05885	CDS	411			COG1396	putative HTH-type transcriptional regulator
HNMCCAHI_05886	CDS	621				hypothetical protein
HNMCCAHI_05887	CDS	390				hypothetical protein
HNMCCAHI_05888	CDS	798				hypothetical protein
HNMCCAHI_05889	CDS	642				hypothetical protein
HNMCCAHI_05890	CDS	741	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
HNMCCAHI_05891	CDS	855	pytH	3.1.1.88		Pyrethroid hydrolase
HNMCCAHI_05892	CDS	1440	rox			Rifampicin monooxygenase
HNMCCAHI_05893	CDS	672	dehH2	3.8.1.3		Haloacetate dehalogenase H-2
HNMCCAHI_05894	CDS	360	ehpR			Phenazine antibiotic resistance protein EhpR
HNMCCAHI_05895	CDS	1080	ylbL		COG3480	putative protein YlbL
HNMCCAHI_05896	CDS	258				hypothetical protein
HNMCCAHI_05897	CDS	483	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
HNMCCAHI_05898	CDS	1272				hypothetical protein
HNMCCAHI_05899	CDS	1485				hypothetical protein
HNMCCAHI_05900	CDS	534				hypothetical protein
HNMCCAHI_05901	CDS	750				hypothetical protein
HNMCCAHI_05902	CDS	681				hypothetical protein
HNMCCAHI_05903	CDS	528				hypothetical protein
HNMCCAHI_05904	CDS	510				hypothetical protein
HNMCCAHI_05905	CDS	351				hypothetical protein
HNMCCAHI_05906	CDS	1035				hypothetical protein
HNMCCAHI_05907	CDS	477				hypothetical protein
HNMCCAHI_05908	CDS	981				hypothetical protein
HNMCCAHI_05909	CDS	1398	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
HNMCCAHI_05910	CDS	159				hypothetical protein
HNMCCAHI_05911	CDS	210				hypothetical protein
HNMCCAHI_05912	CDS	771				hypothetical protein
HNMCCAHI_05913	CDS	207				hypothetical protein
HNMCCAHI_05914	CDS	207				hypothetical protein
HNMCCAHI_05915	CDS	207				hypothetical protein
HNMCCAHI_05916	CDS	1407				hypothetical protein
HNMCCAHI_05917	CDS	1263				hypothetical protein
HNMCCAHI_05918	CDS	492				hypothetical protein
HNMCCAHI_05919	CDS	786				hypothetical protein
HNMCCAHI_05920	CDS	648	fbiD	2.7.7.68		Phosphoenolpyruvate guanylyltransferase
HNMCCAHI_05921	CDS	840			COG1366	putative protein
HNMCCAHI_05922	CDS	417				hypothetical protein
HNMCCAHI_05923	CDS	1398	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HNMCCAHI_05924	CDS	444				hypothetical protein
HNMCCAHI_05925	CDS	807				hypothetical protein
HNMCCAHI_05926	CDS	321				hypothetical protein
HNMCCAHI_05927	CDS	321				hypothetical protein
HNMCCAHI_05928	CDS	1803	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
HNMCCAHI_05929	CDS	1224	cypC	1.11.2.4	COG2124	Fatty-acid peroxygenase
HNMCCAHI_05930	CDS	1122	rsgA_2	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
HNMCCAHI_05931	CDS	969				hypothetical protein
HNMCCAHI_05932	CDS	942				hypothetical protein
HNMCCAHI_05933	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
HNMCCAHI_05934	CDS	363				hypothetical protein
HNMCCAHI_05935	CDS	780				hypothetical protein
HNMCCAHI_05936	CDS	285				hypothetical protein
HNMCCAHI_05937	CDS	393	hslR		COG1188	Heat shock protein 15
HNMCCAHI_05938	CDS	1503				hypothetical protein
HNMCCAHI_05939	CDS	597				hypothetical protein
HNMCCAHI_05940	CDS	438				hypothetical protein
HNMCCAHI_05941	CDS	489				hypothetical protein
HNMCCAHI_05942	CDS	861				hypothetical protein
HNMCCAHI_05943	CDS	243				hypothetical protein
HNMCCAHI_05944	CDS	690				hypothetical protein
HNMCCAHI_05945	CDS	483				hypothetical protein
HNMCCAHI_05946	CDS	633				hypothetical protein
HNMCCAHI_05947	CDS	498				hypothetical protein
HNMCCAHI_05948	CDS	1377	rfnT			Riboflavin transporter RfnT
HNMCCAHI_05949	CDS	513	ogt_3	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
HNMCCAHI_05950	CDS	942	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
HNMCCAHI_05951	CDS	936				hypothetical protein
HNMCCAHI_05952	CDS	2148	uvrB		COG0556	UvrABC system protein B
HNMCCAHI_05953	CDS	579	yceC_2		COG2310	Stress response protein SCP2
HNMCCAHI_05954	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
HNMCCAHI_05955	CDS	354				hypothetical protein
HNMCCAHI_05956	CDS	3813	btuD_19	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HNMCCAHI_05957	CDS	1440	ptp	3.4.11.-		Prolyl tri/tetrapeptidyl aminopeptidase
HNMCCAHI_05958	CDS	1674	nagZ_3	3.2.1.52	COG1472	Beta-hexosaminidase
HNMCCAHI_05959	CDS	1389	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
HNMCCAHI_05960	CDS	1782				hypothetical protein
HNMCCAHI_05961	CDS	624	gntR_2			putative D-xylose utilization operon transcriptional repressor
HNMCCAHI_05962	CDS	147				hypothetical protein
HNMCCAHI_05963	CDS	153				hypothetical protein
HNMCCAHI_05964	CDS	240				hypothetical protein
HNMCCAHI_05965	CDS	846				hypothetical protein
HNMCCAHI_05966	CDS	735				hypothetical protein
HNMCCAHI_05967	CDS	1530	sgrR			HTH-type transcriptional regulator SgrR
HNMCCAHI_05968	CDS	966	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
HNMCCAHI_05969	CDS	867	gsiD_5		COG1173	Glutathione transport system permease protein GsiD
HNMCCAHI_05970	CDS	801	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
HNMCCAHI_05971	CDS	591	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
HNMCCAHI_05972	CDS	1395	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
HNMCCAHI_05973	CDS	315	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
HNMCCAHI_05974	CDS	603				putative protein
HNMCCAHI_05975	CDS	1122				hypothetical protein
HNMCCAHI_05976	CDS	1446	pheP		COG1113	Phenylalanine-specific permease
HNMCCAHI_05977	CDS	435	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
HNMCCAHI_05978	CDS	156				hypothetical protein
HNMCCAHI_05979	CDS	285	cysO_2		COG1977	Sulfur carrier protein CysO
HNMCCAHI_05980	CDS	951	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
HNMCCAHI_05981	CDS	849	htpX_5	3.4.24.-		Protease HtpX
HNMCCAHI_05982	CDS	3900	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HNMCCAHI_05983	CDS	1194	tuf_2		COG0050	Elongation factor Tu
HNMCCAHI_05984	CDS	2127	fusA		COG0480	Elongation factor G
HNMCCAHI_05985	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HNMCCAHI_05986	CDS	372	rpsL			30S ribosomal protein S12
HNMCCAHI_05987	CDS	735	crp_2		COG0664	CRP-like cAMP-activated global transcriptional regulator
HNMCCAHI_05988	CDS	1008	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HNMCCAHI_05989	CDS	903				hypothetical protein
HNMCCAHI_05990	CDS	600	rosB_2	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
HNMCCAHI_05991	CDS	2277	katE	1.11.1.6	COG0753	Catalase HPII
HNMCCAHI_05992	CDS	1230	yhdG_4		COG0531	putative amino acid permease YhdG
HNMCCAHI_05993	CDS	1956	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HNMCCAHI_05994	CDS	2391				hypothetical protein
HNMCCAHI_05995	CDS	666				hypothetical protein
HNMCCAHI_05996	CDS	2031				hypothetical protein
HNMCCAHI_05997	CDS	1302				hypothetical protein
HNMCCAHI_05998	CDS	741				hypothetical protein
HNMCCAHI_05999	CDS	2025				hypothetical protein
